"","ID","t","LogN","Model"
"1",76,0,-4.36594391652703,"Gompertz"
"2",76,0.5,-4.11607540419101,"Gompertz"
"3",76,1,-3.87559782735949,"Gompertz"
"4",76,1.5,-3.64715701064994,"Gompertz"
"5",76,2,-3.43260023475297,"Gompertz"
"6",76,2.5,-3.23306539554779,"Gompertz"
"7",76,3,-3.04909023765783,"Gompertz"
"8",76,3.5,-2.88072686014269,"Gompertz"
"9",76,4,-2.72765143524091,"Gompertz"
"10",76,4.5,-2.58926307453418,"Gompertz"
"11",76,5,-2.46476883778586,"Gompertz"
"12",76,5.5,-2.35325404005098,"Gompertz"
"13",76,6,-2.25373841026298,"Gompertz"
"14",76,6.5,-2.16521946148681,"Gompertz"
"15",76,7,-2.08670481510297,"Gompertz"
"16",76,7.5,-2.01723531852038,"Gompertz"
"17",76,8,-1.95590071746855,"Gompertz"
"18",76,8.5,-1.90184946854799,"Gompertz"
"19",76,9,-1.85429405953718,"Gompertz"
"20",76,9.5,-1.8125129785591,"Gompertz"
"21",76,10,-1.77585025904215,"Gompertz"
"22",76,10.5,-1.74371333613167,"Gompertz"
"23",76,11,-1.71556978608505,"Gompertz"
"24",76,11.5,-1.69094338354813,"Gompertz"
"25",76,12,-1.66940980057235,"Gompertz"
"26",76,12.5,-1.65059218281516,"Gompertz"
"27",76,13,-1.63415676922214,"Gompertz"
"28",76,13.5,-1.61980866832314,"Gompertz"
"29",76,14,-1.60728786406971,"Gompertz"
"30",76,14.5,-1.59636549426271,"Gompertz"
"31",76,15,-1.58684042284136,"Gompertz"
"32",76,15.5,-1.5785361117904,"Gompertz"
"33",76,16,-1.57129778768687,"Gompertz"
"34",76,16.5,-1.56498989076876,"Gompertz"
"35",76,17,-1.55949378993718,"Gompertz"
"36",76,17.5,-1.55470574458131,"Gompertz"
"37",76,18,-1.55053509298931,"Gompertz"
"38",76,18.5,-1.54690264695995,"Gompertz"
"39",76,19,-1.54373927274477,"Gompertz"
"40",76,19.5,-1.54098463939646,"Gompertz"
"41",76,20,-1.53858611680564,"Gompertz"
"42",76,20.5,-1.53649780705281,"Gompertz"
"43",76,21,-1.53467969409803,"Gompertz"
"44",76,21.5,-1.53309689821923,"Gompertz"
"45",76,22,-1.53171902294963,"Gompertz"
"46",76,22.5,-1.53051958353239,"Gompertz"
"47",76,23,-1.52947550709021,"Gompertz"
"48",76,23.5,-1.52856669579333,"Gompertz"
"49",76,24,-1.52777564529846,"Gompertz"
"50",76,24.5,-1.5270871116265,"Gompertz"
"51",76,25,-1.52648782045134,"Gompertz"
"52",76,25.5,-1.5259662134925,"Gompertz"
"53",76,26,-1.52551222734546,"Gompertz"
"54",76,26.5,-1.52511710065344,"Gompertz"
"55",76,27,-1.52477320602882,"Gompertz"
"56",76,27.5,-1.52447390357762,"Gompertz"
"57",76,28,-1.5242134132733,"Gompertz"
"58",76,28.5,-1.52398670377149,"Gompertz"
"59",76,29,-1.52378939556085,"Gompertz"
"60",76,29.5,-1.5236176766114,"Gompertz"
"61",76,30,-1.52346822891522,"Gompertz"
"62",76,30.5,-1.52333816451853,"Gompertz"
"63",76,31,-1.52322496982331,"Gompertz"
"64",76,31.5,-1.52312645709246,"Gompertz"
"65",76,32,-1.52304072222939,"Gompertz"
"66",76,32.5,-1.52296610802216,"Gompertz"
"67",76,33,-1.52290117214625,"Gompertz"
"68",76,33.5,-1.52284465931091,"Gompertz"
"69",76,34,-1.52279547701344,"Gompertz"
"70",76,34.5,-1.52275267443452,"Gompertz"
"71",76,35,-1.5227154240683,"Gompertz"
"72",76,35.5,-1.52268300573302,"Gompertz"
"73",76,36,-1.52265479265415,"Gompertz"
"74",76,36.5,-1.52263023935148,"Gompertz"
"75",76,37,-1.52260887109652,"Gompertz"
"76",76,37.5,-1.52259027473674,"Gompertz"
"77",76,38,-1.52257409070956,"Gompertz"
"78",76,38.5,-1.52256000609183,"Gompertz"
"79",76,39,-1.52254774855067,"Gompertz"
"80",76,39.5,-1.52253708107874,"Gompertz"
"81",76,40,-1.52252779741227,"Gompertz"
"82",76,40.5,-1.52251971804337,"Gompertz"
"83",76,41,-1.52251268674948,"Gompertz"
"84",76,41.5,-1.52250656757302,"Gompertz"
"85",76,42,-1.52250124219266,"Gompertz"
"86",76,42.5,-1.52249660763573,"Gompertz"
"87",76,43,-1.52249257428716,"Gompertz"
"88",76,43.5,-1.52248906415683,"Gompertz"
"89",76,44,-1.52248600937157,"Gompertz"
"90",76,44.5,-1.52248335086283,"Gompertz"
"91",76,45,-1.52248103722451,"Gompertz"
"92",76,45.5,-1.52247902371903,"Gompertz"
"93",76,46,-1.52247727141226,"Gompertz"
"94",76,46.5,-1.5224757464207,"Gompertz"
"95",76,47,-1.5224744192563,"Gompertz"
"96",76,47.5,-1.52247326425628,"Gompertz"
"97",76,48,-1.52247225908691,"Gompertz"
"98",76,48.5,-1.52247138431166,"Gompertz"
"99",76,49,-1.52247062301535,"Gompertz"
"100",76,49.5,-1.52246996047713,"Gompertz"
"101",76,50,-1.52246938388573,"Gompertz"
"102",76,50.5,-1.52246888209185,"Gompertz"
"103",76,51,-1.52246844539248,"Gompertz"
"104",76,51.5,-1.52246806534333,"Gompertz"
"105",76,52,-1.52246773459554,"Gompertz"
"106",76,52.5,-1.52246744675356,"Gompertz"
"107",76,53,-1.52246719625149,"Gompertz"
"108",76,53.5,-1.52246697824546,"Gompertz"
"109",76,54,-1.52246678851997,"Gompertz"
"110",76,54.5,-1.52246662340636,"Gompertz"
"111",76,55,-1.5224664797119,"Gompertz"
"112",76,55.5,-1.52246635465801,"Gompertz"
"113",76,56,-1.52246624582657,"Gompertz"
"114",76,56.5,-1.52246615111314,"Gompertz"
"115",76,57,-1.52246606868629,"Gompertz"
"116",76,57.5,-1.52246599695215,"Gompertz"
"117",76,58,-1.52246593452363,"Gompertz"
"118",76,58.5,-1.52246588019356,"Gompertz"
"119",76,59,-1.5224658329114,"Gompertz"
"120",76,59.5,-1.52246579176285,"Gompertz"
"121",76,60,-1.52246575595224,"Gompertz"
"122",76,60.5,-1.52246572478711,"Gompertz"
"123",76,61,-1.52246569766484,"Gompertz"
"124",76,61.5,-1.52246567406097,"Gompertz"
"125",76,62,-1.52246565351908,"Gompertz"
"126",76,62.5,-1.52246563564197,"Gompertz"
"127",76,63,-1.52246562008393,"Gompertz"
"128",76,63.5,-1.52246560654415,"Gompertz"
"129",76,64,-1.52246559476079,"Gompertz"
"130",76,64.5,-1.52246558450601,"Gompertz"
"131",76,65,-1.52246557558152,"Gompertz"
"132",76,65.5,-1.52246556781475,"Gompertz"
"133",76,66,-1.52246556105552,"Gompertz"
"134",76,66.5,-1.52246555517311,"Gompertz"
"135",76,67,-1.5224655500538,"Gompertz"
"136",76,67.5,-1.52246554559858,"Gompertz"
"137",76,68,-1.5224655417213,"Gompertz"
"138",76,68.5,-1.52246553834701,"Gompertz"
"139",76,69,-1.52246553541043,"Gompertz"
"140",76,69.5,-1.52246553285481,"Gompertz"
"141",76,70,-1.5224655306307,"Gompertz"
"142",76,70.5,-1.52246552869512,"Gompertz"
"143",76,71,-1.52246552701062,"Gompertz"
"144",76,71.5,-1.52246552554465,"Gompertz"
"145",76,72,-1.52246552426885,"Gompertz"
"146",76,72.5,-1.52246552315855,"Gompertz"
"147",76,73,-1.52246552219228,"Gompertz"
"148",76,73.5,-1.52246552135136,"Gompertz"
"149",76,74,-1.52246552061952,"Gompertz"
"150",76,74.5,-1.52246551998263,"Gompertz"
"151",76,75,-1.52246551942835,"Gompertz"
"152",76,75.5,-1.52246551894598,"Gompertz"
"153",76,76,-1.52246551852618,"Gompertz"
"154",76,76.5,-1.52246551816084,"Gompertz"
"155",76,77,-1.52246551784289,"Gompertz"
