"","ID","t","LogN","Model"
"1",74,0,-3.88588831473276,"Gompertz"
"2",74,0.5,-3.78584075279858,"Gompertz"
"3",74,1,-3.6712652571973,"Gompertz"
"4",74,1.5,-3.54490226789369,"Gompertz"
"5",74,2,-3.41001124918157,"Gompertz"
"6",74,2.5,-3.2700264468905,"Gompertz"
"7",74,3,-3.12826457436188,"Gompertz"
"8",74,3.5,-2.98771013050918,"Gompertz"
"9",74,4,-2.85088328049823,"Gompertz"
"10",74,4.5,-2.7197813040066,"Gompertz"
"11",74,5,-2.59587755198026,"Gompertz"
"12",74,5.5,-2.48016009872354,"Gompertz"
"13",74,6,-2.3731938671927,"Gompertz"
"14",74,6.5,-2.27519322423081,"Gompertz"
"15",74,7,-2.18609567088353,"Gompertz"
"16",74,7.5,-2.10563057249487,"Gompertz"
"17",74,8,-2.03337955457939,"Gompertz"
"18",74,8.5,-1.96882715880699,"Gompertz"
"19",74,9,-1.91140167466047,"Gompertz"
"20",74,9.5,-1.86050686214825,"Gompertz"
"21",74,10,-1.81554569581531,"Gompertz"
"22",74,10.5,-1.77593741199592,"Gompertz"
"23",74,11,-1.741129127083,"Gompertz"
"24",74,11.5,-1.7106031863111,"Gompertz"
"25",74,12,-1.68388124961772,"Gompertz"
"26",74,12.5,-1.66052595542036,"Gompertz"
"27",74,13,-1.64014084356862,"Gompertz"
"28",74,13.5,-1.62236907532058,"Gompertz"
"29",74,14,-1.60689136515167,"Gompertz"
"30",74,14.5,-1.59342343717431,"Gompertz"
"31",74,15,-1.58171323657769,"Gompertz"
"32",74,15.5,-1.57153806146821,"Gompertz"
"33",74,16,-1.56270173015252,"Gompertz"
"34",74,16.5,-1.55503186064554,"Gompertz"
"35",74,17,-1.54837731062983,"Gompertz"
"36",74,17.5,-1.54260580518121,"Gompertz"
"37",74,18,-1.53760176458842,"Gompertz"
"38",74,18.5,-1.53326433412727,"Gompertz"
"39",74,19,-1.52950561058154,"Gompertz"
"40",74,19.5,-1.52624905575326,"Gompertz"
"41",74,20,-1.52342808449081,"Gompertz"
"42",74,20.5,-1.52098481336494,"Gompertz"
"43",74,21,-1.51886895564457,"Gompertz"
"44",74,21.5,-1.51703684837362,"Gompertz"
"45",74,22,-1.51545059791014,"Gompertz"
"46",74,22.5,-1.51407733110228,"Gompertz"
"47",74,23,-1.51288854022883,"Gompertz"
"48",74,23.5,-1.51185951084767,"Gompertz"
"49",74,24,-1.51096882271687,"Gompertz"
"50",74,24.5,-1.5101979149466,"Gompertz"
"51",74,25,-1.50953070748135,"Gompertz"
"52",74,25.5,-1.50895327188837,"Gompertz"
"53",74,26,-1.50845354523361,"Gompertz"
"54",74,26.5,-1.50802108155795,"Gompertz"
"55",74,27,-1.50764683612643,"Gompertz"
"56",74,27.5,-1.50732297821357,"Gompertz"
"57",74,28,-1.50704272871417,"Gompertz"
"58",74,28.5,-1.50680021933499,"Gompertz"
"59",74,29,-1.50659037053491,"Gompertz"
"60",74,29.5,-1.50640878574382,"Gompertz"
"61",74,30,-1.50625165970899,"Gompertz"
"62",74,30.5,-1.50611569909712,"Gompertz"
"63",74,31,-1.50599805372426,"Gompertz"
"64",74,31.5,-1.50589625699953,"Gompertz"
"65",74,32,-1.50580817435416,"Gompertz"
"66",74,32.5,-1.50573195859005,"Gompertz"
"67",74,33,-1.50566601122277,"Gompertz"
"68",74,33.5,-1.50560894901699,"Gompertz"
"69",74,34,-1.50555957501868,"Gompertz"
"70",74,34.5,-1.50551685348146,"Gompertz"
"71",74,35,-1.5054798881646,"Gompertz"
"72",74,35.5,-1.50544790355013,"Gompertz"
"73",74,36,-1.50542022858707,"Gompertz"
"74",74,36.5,-1.5053962826231,"Gompertz"
"75",74,37,-1.50537556322989,"Gompertz"
"76",74,37.5,-1.5053576356672,"Gompertz"
"77",74,38,-1.50534212376554,"Gompertz"
"78",74,38.5,-1.50532870203645,"Gompertz"
"79",74,39,-1.50531708884524,"Gompertz"
"80",74,39.5,-1.5053070405032,"Gompertz"
"81",74,40,-1.50529834615548,"Gompertz"
"82",74,40.5,-1.50529082335758,"Gompertz"
"83",74,41,-1.50528431424765,"Gompertz"
"84",74,41.5,-1.50527868223446,"Gompertz"
"85",74,42,-1.50527380913149,"Gompertz"
"86",74,42.5,-1.50526959267721,"Gompertz"
"87",74,43,-1.50526594438929,"Gompertz"
"88",74,43.5,-1.50526278770806,"Gompertz"
"89",74,44,-1.50526005639,"Gompertz"
"90",74,44.5,-1.50525769311774,"Gompertz"
"91",74,45,-1.50525564829726,"Gompertz"
"92",74,45.5,-1.50525387901727,"Gompertz"
"93",74,46,-1.50525234814872,"Gompertz"
"94",74,46.5,-1.50525102356564,"Gompertz"
"95",74,47,-1.50524987747103,"Gompertz"
"96",74,47.5,-1.5052488858135,"Gompertz"
"97",74,48,-1.50524802778259,"Gompertz"
"98",74,48.5,-1.50524728537204,"Gompertz"
"99",74,49,-1.50524664300195,"Gompertz"
"100",74,49.5,-1.5052460871918,"Gompertz"
"101",74,50,-1.50524560627756,"Gompertz"
"102",74,50.5,-1.50524519016697,"Gompertz"
"103",74,51,-1.50524483012768,"Gompertz"
"104",74,51.5,-1.50524451860403,"Gompertz"
"105",74,52,-1.50524424905849,"Gompertz"
"106",74,52.5,-1.50524401583449,"Gompertz"
"107",74,53,-1.50524381403765,"Gompertz"
"108",74,53.5,-1.50524363943314,"Gompertz"
"109",74,54,-1.50524348835677,"Gompertz"
"110",74,54.5,-1.50524335763809,"Gompertz"
"111",74,55,-1.5052432445339,"Gompertz"
"112",74,55.5,-1.50524314667061,"Gompertz"
"113",74,56,-1.5052430619945,"Gompertz"
"114",74,56.5,-1.50524298872858,"Gompertz"
"115",74,57,-1.50524292533533,"Gompertz"
"116",74,57.5,-1.50524287048438,"Gompertz"
"117",74,58,-1.50524282302466,"Gompertz"
"118",74,58.5,-1.50524278196018,"Gompertz"
"119",74,59,-1.50524274642919,"Gompertz"
"120",74,59.5,-1.50524271568603,"Gompertz"
"121",74,60,-1.50524268908555,"Gompertz"
"122",74,60.5,-1.50524266606951,"Gompertz"
"123",74,61,-1.50524264615491,"Gompertz"
"124",74,61.5,-1.50524262892382,"Gompertz"
"125",74,62,-1.50524261401464,"Gompertz"
"126",74,62.5,-1.50524260111449,"Gompertz"
"127",74,63,-1.50524258995264,"Gompertz"
"128",74,63.5,-1.50524258029487,"Gompertz"
"129",74,64,-1.50524257193849,"Gompertz"
"130",74,64.5,-1.50524256470815,"Gompertz"
"131",74,65,-1.5052425584521,"Gompertz"
"132",74,65.5,-1.50524255303906,"Gompertz"
"133",74,66,-1.50524254835543,"Gompertz"
"134",74,66.5,-1.50524254430292,"Gompertz"
"135",74,67,-1.5052425407965,"Gompertz"
"136",74,67.5,-1.50524253776257,"Gompertz"
"137",74,68,-1.50524253513747,"Gompertz"
"138",74,68.5,-1.5052425328661,"Gompertz"
"139",74,69,-1.5052425309008,"Gompertz"
"140",74,69.5,-1.50524252920032,"Gompertz"
"141",74,70,-1.50524252772899,"Gompertz"
"142",74,70.5,-1.50524252645592,"Gompertz"
"143",74,71,-1.5052425253544,"Gompertz"
"144",74,71.5,-1.50524252440131,"Gompertz"
"145",74,72,-1.50524252357665,"Gompertz"
"146",74,72.5,-1.50524252286311,"Gompertz"
"147",74,73,-1.50524252224573,"Gompertz"
"148",74,73.5,-1.50524252171153,"Gompertz"
"149",74,74,-1.50524252124932,"Gompertz"
"150",74,74.5,-1.5052425208494,"Gompertz"
"151",74,75,-1.50524252050336,"Gompertz"
"152",74,75.5,-1.50524252020395,"Gompertz"
"153",74,76,-1.50524251994489,"Gompertz"
"154",74,76.5,-1.50524251972074,"Gompertz"
"155",74,77,-1.50524251952679,"Gompertz"
"156",74,77.5,-1.50524251935897,"Gompertz"
"157",74,78,-1.50524251921377,"Gompertz"
"158",74,78.5,-1.50524251908814,"Gompertz"
"159",74,79,-1.50524251897943,"Gompertz"
"160",74,79.5,-1.50524251888538,"Gompertz"
"161",74,80,-1.505242518804,"Gompertz"
"162",74,80.5,-1.50524251873358,"Gompertz"
"163",74,81,-1.50524251867265,"Gompertz"
"164",74,81.5,-1.50524251861993,"Gompertz"
"165",74,82,-1.50524251857432,"Gompertz"
"166",74,82.5,-1.50524251853485,"Gompertz"
"167",74,83,-1.5052425185007,"Gompertz"
"168",74,83.5,-1.50524251847116,"Gompertz"
"169",74,84,-1.50524251844559,"Gompertz"
"170",74,84.5,-1.50524251842347,"Gompertz"
"171",74,85,-1.50524251840433,"Gompertz"
"172",74,85.5,-1.50524251838777,"Gompertz"
"173",74,86,-1.50524251837344,"Gompertz"
"174",74,86.5,-1.50524251836104,"Gompertz"
"175",74,87,-1.50524251835031,"Gompertz"
"176",74,87.5,-1.50524251834103,"Gompertz"
"177",74,88,-1.505242518333,"Gompertz"
"178",74,88.5,-1.50524251832605,"Gompertz"
"179",74,89,-1.50524251832004,"Gompertz"
