"","ID","t","LogN","Model"
"1",47,0,-4.753764535069,"Gompertz"
"2",47,0.5,-4.66514331998042,"Gompertz"
"3",47,1,-4.5784029904418,"Gompertz"
"4",47,1.5,-4.49350497291593,"Gompertz"
"5",47,2,-4.41041142644737,"Gompertz"
"6",47,2.5,-4.32908523134137,"Gompertz"
"7",47,3,-4.24948997789605,"Gompertz"
"8",47,3.5,-4.17158995519466,"Gompertz"
"9",47,4,-4.09535013996403,"Gompertz"
"10",47,4.5,-4.02073618550475,"Gompertz"
"11",47,5,-3.94771441069874,"Gompertz"
"12",47,5.5,-3.87625178909884,"Gompertz"
"13",47,6,-3.80631593810537,"Gompertz"
"14",47,6.5,-3.7378751082334,"Gompertz"
"15",47,7,-3.67089817247525,"Gompertz"
"16",47,7.5,-3.60535461576136,"Gompertz"
"17",47,8,-3.54121452452303,"Gompertz"
"18",47,8.5,-3.47844857635995,"Gompertz"
"19",47,9,-3.4170280298154,"Gompertz"
"20",47,9.5,-3.35692471426145,"Gompertz"
"21",47,10,-3.29811101989655,"Gompertz"
"22",47,10.5,-3.24055988785734,"Gompertz"
"23",47,11,-3.18424480044671,"Gompertz"
"24",47,11.5,-3.12913977147937,"Gompertz"
"25",47,12,-3.0752193367467,"Gompertz"
"26",47,12.5,-3.02245854460168,"Gompertz"
"27",47,13,-2.97083294666527,"Gompertz"
"28",47,13.5,-2.92031858865471,"Gompertz"
"29",47,14,-2.87089200133491,"Gompertz"
"30",47,14.5,-2.82253019159292,"Gompertz"
"31",47,15,-2.77521063363635,"Gompertz"
"32",47,15.5,-2.72891126031571,"Gompertz"
"33",47,16,-2.68361045457095,"Gompertz"
"34",47,16.5,-2.63928704100215,"Gompertz"
"35",47,17,-2.59592027756429,"Gompertz"
"36",47,17.5,-2.55348984738596,"Gompertz"
"37",47,18,-2.51197585071159,"Gompertz"
"38",47,18.5,-2.4713587969669,"Gompertz"
"39",47,19,-2.43161959694713,"Gompertz"
"40",47,19.5,-2.39273955512739,"Gompertz"
"41",47,20,-2.35470036209462,"Gompertz"
"42",47,20.5,-2.31748408710037,"Gompertz"
"43",47,21,-2.28107317073361,"Gompertz"
"44",47,21.5,-2.24545041771296,"Gompertz"
"45",47,22,-2.21059898979712,"Gompertz"
"46",47,22.5,-2.17650239881293,"Gompertz"
"47",47,23,-2.14314449979973,"Gompertz"
"48",47,23.5,-2.11050948426931,"Gompertz"
"49",47,24,-2.07858187358013,"Gompertz"
"50",47,24.5,-2.04734651242491,"Gompertz"
"51",47,25,-2.01678856243031,"Gompertz"
"52",47,25.5,-1.98689349586753,"Gompertz"
"53",47,26,-1.9576470894729,"Gompertz"
"54",47,26.5,-1.9290354183767,"Gompertz"
"55",47,27,-1.90104485013961,"Gompertz"
"56",47,27.5,-1.87366203889502,"Gompertz"
"57",47,28,-1.84687391959619,"Gompertz"
"58",47,28.5,-1.8206677023668,"Gompertz"
"59",47,29,-1.79503086695385,"Gompertz"
"60",47,29.5,-1.76995115728113,"Gompertz"
"61",47,30,-1.7454165761025,"Gompertz"
"62",47,30.5,-1.72141537975308,"Gompertz"
"63",47,31,-1.69793607299751,"Gompertz"
"64",47,31.5,-1.67496740397343,"Gompertz"
"65",47,32,-1.65249835922933,"Gompertz"
"66",47,32.5,-1.63051815885514,"Gompertz"
"67",47,33,-1.60901625170403,"Gompertz"
"68",47,33.5,-1.58798231070459,"Gompertz"
"69",47,34,-1.5674062282615,"Gompertz"
"70",47,34.5,-1.54727811174371,"Gompertz"
"71",47,35,-1.52758827905859,"Gompertz"
"72",47,35.5,-1.50832725431079,"Gompertz"
"73",47,36,-1.48948576354449,"Gompertz"
"74",47,36.5,-1.47105473056767,"Gompertz"
"75",47,37,-1.4530252728571,"Gompertz"
"76",47,37.5,-1.43538869754278,"Gompertz"
"77",47,38,-1.41813649747047,"Gompertz"
"78",47,38.5,-1.40126034734109,"Gompertz"
"79",47,39,-1.38475209992559,"Gompertz"
"80",47,39.5,-1.3686037823542,"Gompertz"
"81",47,40,-1.3528075924787,"Gompertz"
"82",47,40.5,-1.33735589530636,"Gompertz"
"83",47,41,-1.32224121950462,"Gompertz"
"84",47,41.5,-1.30745625397489,"Gompertz"
"85",47,42,-1.29299384449469,"Gompertz"
"86",47,42.5,-1.27884699042649,"Gompertz"
"87",47,43,-1.26500884149257,"Gompertz"
"88",47,43.5,-1.25147269461418,"Gompertz"
"89",47,44,-1.23823199081434,"Gompertz"
"90",47,44.5,-1.22528031218286,"Gompertz"
"91",47,45,-1.21261137890251,"Gompertz"
"92",47,45.5,-1.20021904633522,"Gompertz"
"93",47,46,-1.18809730216732,"Gompertz"
"94",47,46.5,-1.1762402636127,"Gompertz"
"95",47,47,-1.16464217467251,"Gompertz"
"96",47,47.5,-1.15329740345103,"Gompertz"
"97",47,48,-1.14220043952589,"Gompertz"
"98",47,48.5,-1.13134589137226,"Gompertz"
"99",47,49,-1.12072848383957,"Gompertz"
"100",47,49.5,-1.11034305567996,"Gompertz"
"101",47,50,-1.10018455712759,"Gompertz"
"102",47,50.5,-1.0902480475275,"Gompertz"
"103",47,51,-1.08052869301343,"Gompertz"
"104",47,51.5,-1.07102176423355,"Gompertz"
"105",47,52,-1.0617226341229,"Gompertz"
"106",47,52.5,-1.05262677572226,"Gompertz"
"107",47,53,-1.04372976004187,"Gompertz"
"108",47,53.5,-1.03502725396964,"Gompertz"
"109",47,54,-1.02651501822265,"Gompertz"
"110",47,54.5,-1.01818890534132,"Gompertz"
"111",47,55,-1.0100448577253,"Gompertz"
"112",47,55.5,-1.00207890571035,"Gompertz"
"113",47,56,-0.994287165685179,"Gompertz"
"114",47,56.5,-0.986665838247845,"Gompertz"
"115",47,57,-0.979211206400507,"Gompertz"
"116",47,57.5,-0.971919633782093,"Gompertz"
"117",47,58,-0.964787562937985,"Gompertz"
"118",47,58.5,-0.957811513625956,"Gompertz"
"119",47,59,-0.950988081157732,"Gompertz"
"120",47,59.5,-0.944313934775394,"Gompertz"
"121",47,60,-0.937785816061947,"Gompertz"
"122",47,60.5,-0.931400537385414,"Gompertz"
"123",47,61,-0.925154980375652,"Gompertz"
"124",47,61.5,-0.919046094433341,"Gompertz"
"125",47,62,-0.913070895270465,"Gompertz"
"126",47,62.5,-0.907226463481706,"Gompertz"
"127",47,63,-0.901509943145939,"Gompertz"
"128",47,63.5,-0.895918540457416,"Gompertz"
"129",47,64,-0.890449522385964,"Gompertz"
"130",47,64.5,-0.885100215365554,"Gompertz"
"131",47,65,-0.879868004010774,"Gompertz"
"132",47,65.5,-0.874750329860376,"Gompertz"
"133",47,66,-0.86974469014784,"Gompertz"
"134",47,66.5,-0.864848636597813,"Gompertz"
"135",47,67,-0.860059774248228,"Gompertz"
"136",47,67.5,-0.85537576029769,"Gompertz"
"137",47,68,-0.850794302977135,"Gompertz"
"138",47,68.5,-0.846313160445774,"Gompertz"
"139",47,69,-0.841930139710513,"Gompertz"
"140",47,69.5,-0.837643095568481,"Gompertz"
"141",47,70,-0.83344992957214,"Gompertz"
"142",47,70.5,-0.829348589016462,"Gompertz"
"143",47,71,-0.825337065947849,"Gompertz"
"144",47,71.5,-0.821413396194274,"Gompertz"
"145",47,72,-0.817575658416132,"Gompertz"
"146",47,72.5,-0.813821973177411,"Gompertz"
"147",47,73,-0.810150502036933,"Gompertz"
"148",47,73.5,-0.806559446658824,"Gompertz"
"149",47,74,-0.803047047942343,"Gompertz"
"150",47,74.5,-0.799611585170211,"Gompertz"
"151",47,75,-0.796251375175345,"Gompertz"
"152",47,75.5,-0.792964771525405,"Gompertz"
"153",47,76,-0.789750163724889,"Gompertz"
"154",47,76.5,-0.786605976434529,"Gompertz"
"155",47,77,-0.783530668707272,"Gompertz"
"156",47,77.5,-0.780522733240858,"Gompertz"
"157",47,78,-0.777580695646478,"Gompertz"
"158",47,78.5,-0.774703113733125,"Gompertz"
"159",47,79,-0.771888576807385,"Gompertz"
"160",47,79.5,-0.7691357049884,"Gompertz"
"161",47,80,-0.766443148537576,"Gompertz"
"162",47,80.5,-0.763809587202658,"Gompertz"
"163",47,81,-0.761233729576119,"Gompertz"
"164",47,81.5,-0.758714312467262,"Gompertz"
"165",47,82,-0.756250100288057,"Gompertz"
"166",47,82.5,-0.753839884452034,"Gompertz"
"167",47,83,-0.751482482786344,"Gompertz"
"168",47,83.5,-0.749176738956464,"Gompertz"
"169",47,84,-0.746921521903317,"Gompertz"
"170",47,84.5,-0.744715725292693,"Gompertz"
"171",47,85,-0.742558266976388,"Gompertz"
"172",47,85.5,-0.740448088465214,"Gompertz"
"173",47,86,-0.738384154413296,"Gompertz"
"174",47,86.5,-0.736365452113574,"Gompertz"
"175",47,87,-0.734390991004204,"Gompertz"
"176",47,87.5,-0.732459802185758,"Gompertz"
"177",47,88,-0.730570937948769,"Gompertz"
"178",47,88.5,-0.728723471311611,"Gompertz"
"179",47,89,-0.726916495568304,"Gompertz"
"180",47,89.5,-0.725149123846279,"Gompertz"
"181",47,90,-0.723420488673611,"Gompertz"
"182",47,90.5,-0.721729741555663,"Gompertz"
"183",47,91,-0.72007605256097,"Gompertz"
"184",47,91.5,-0.718458609916098,"Gompertz"
"185",47,92,-0.716876619609323,"Gompertz"
"186",47,92.5,-0.71532930500284,"Gompertz"
"187",47,93,-0.713815906453462,"Gompertz"
"188",47,93.5,-0.712335680941607,"Gompertz"
"189",47,94,-0.710887901708219,"Gompertz"
"190",47,94.5,-0.709471857899786,"Gompertz"
"191",47,95,-0.708086854220767,"Gompertz"
"192",47,95.5,-0.706732210593955,"Gompertz"
"193",47,96,-0.705407261827901,"Gompertz"
"194",47,96.5,-0.704111357291836,"Gompertz"
"195",47,97,-0.702843860597397,"Gompertz"
"196",47,97.5,-0.701604149287604,"Gompertz"
"197",47,98,-0.700391614532265,"Gompertz"
"198",47,98.5,-0.699205660830316,"Gompertz"
"199",47,99,-0.698045705718386,"Gompertz"
"200",47,99.5,-0.696911179485951,"Gompertz"
"201",47,100,-0.695801524896524,"Gompertz"
"202",47,100.5,-0.694716196914925,"Gompertz"
"203",47,101,-0.693654662440593,"Gompertz"
"204",47,101.5,-0.692616400046646,"Gompertz"
"205",47,102,-0.691600899724648,"Gompertz"
"206",47,102.5,-0.690607662634903,"Gompertz"
"207",47,103,-0.689636200862239,"Gompertz"
"208",47,103.5,-0.688686037177078,"Gompertz"
"209",47,104,-0.687756704801757,"Gompertz"
"210",47,104.5,-0.686847747181957,"Gompertz"
"211",47,105,-0.685958717763015,"Gompertz"
"212",47,105.5,-0.685089179771225,"Gompertz"
"213",47,106,-0.684238705999888,"Gompertz"
"214",47,106.5,-0.68340687860001,"Gompertz"
"215",47,107,-0.682593288875523,"Gompertz"
"216",47,107.5,-0.681797537083128,"Gompertz"
"217",47,108,-0.681019232236281,"Gompertz"
"218",47,108.5,-0.680257991913692,"Gompertz"
"219",47,109,-0.679513442071837,"Gompertz"
"220",47,109.5,-0.678785216861641,"Gompertz"
"221",47,110,-0.678072958449107,"Gompertz"
"222",47,110.5,-0.677376316839997,"Gompertz"
"223",47,111,-0.676694949708107,"Gompertz"
"224",47,111.5,-0.676028522227568,"Gompertz"
"225",47,112,-0.675376706908551,"Gompertz"
"226",47,112.5,-0.674739183436841,"Gompertz"
"227",47,113,-0.674115638516525,"Gompertz"
"228",47,113.5,-0.673505765716612,"Gompertz"
"229",47,114,-0.67290926532057,"Gompertz"
"230",47,114.5,-0.672325844179369,"Gompertz"
"231",47,115,-0.671755215567728,"Gompertz"
"232",47,115.5,-0.671197099043439,"Gompertz"
"233",47,116,-0.67065122030975,"Gompertz"
"234",47,116.5,-0.670117311080944,"Gompertz"
"235",47,117,-0.669595108950517,"Gompertz"
"236",47,117.5,-0.669084357262633,"Gompertz"
"237",47,118,-0.668584804986011,"Gompertz"
"238",47,118.5,-0.668096206590917,"Gompertz"
"239",47,119,-0.667618321928558,"Gompertz"
"240",47,119.5,-0.667150916113272,"Gompertz"
"241",47,120,-0.666693759407295,"Gompertz"
"242",47,120.5,-0.666246627107981,"Gompertz"
"243",47,121,-0.665809299437498,"Gompertz"
"244",47,121.5,-0.665381561434998,"Gompertz"
"245",47,122,-0.664963202851084,"Gompertz"
"246",47,122.5,-0.664554018044626,"Gompertz"
"247",47,123,-0.664153805881782,"Gompertz"
"248",47,123.5,-0.663762369637311,"Gompertz"
"249",47,124,-0.663379516897919,"Gompertz"
