"","ID","t","LogN","Model"
"1",108,NA,NA,"Gompertz"
"2",108,NA,NA,"Baranyi"
"3",108,NA,NA,"Buchanan"
"1100",108,0,-1.12834227773531,"Quadratic"
"2100",108,0.5,-1.12083920661626,"Quadratic"
"3100",108,1,-1.11332851722613,"Quadratic"
"4",108,1.5,-1.10581020956493,"Quadratic"
"5",108,2,-1.09828428363266,"Quadratic"
"6",108,2.5,-1.09075073942932,"Quadratic"
"7",108,3,-1.0832095769549,"Quadratic"
"8",108,3.5,-1.07566079620942,"Quadratic"
"9",108,4,-1.06810439719286,"Quadratic"
"10",108,4.5,-1.06054037990523,"Quadratic"
"11",108,5,-1.05296874434653,"Quadratic"
"12",108,5.5,-1.04538949051675,"Quadratic"
"13",108,6,-1.03780261841591,"Quadratic"
"14",108,6.5,-1.03020812804399,"Quadratic"
"15",108,7,-1.022606019401,"Quadratic"
"16",108,7.5,-1.01499629248694,"Quadratic"
"17",108,8,-1.00737894730181,"Quadratic"
"18",108,8.5,-0.999753983845605,"Quadratic"
"19",108,9,-0.992121402118329,"Quadratic"
"20",108,9.5,-0.984481202119982,"Quadratic"
"21",108,10,-0.976833383850563,"Quadratic"
"22",108,10.5,-0.969177947310072,"Quadratic"
"23",108,11,-0.961514892498509,"Quadratic"
"24",108,11.5,-0.953844219415874,"Quadratic"
"25",108,12,-0.946165928062168,"Quadratic"
"26",108,12.5,-0.93848001843739,"Quadratic"
"27",108,13,-0.930786490541539,"Quadratic"
"28",108,13.5,-0.923085344374619,"Quadratic"
"29",108,14,-0.915376579936625,"Quadratic"
"30",108,14.5,-0.907660197227561,"Quadratic"
"31",108,15,-0.899936196247423,"Quadratic"
"32",108,15.5,-0.892204576996214,"Quadratic"
"33",108,16,-0.884465339473935,"Quadratic"
"34",108,16.5,-0.876718483680582,"Quadratic"
"35",108,17,-0.868964009616158,"Quadratic"
"36",108,17.5,-0.861201917280662,"Quadratic"
"37",108,18,-0.853432206674096,"Quadratic"
"38",108,18.5,-0.845654877796456,"Quadratic"
"39",108,19,-0.837869930647745,"Quadratic"
"40",108,19.5,-0.830077365227962,"Quadratic"
"41",108,20,-0.822277181537108,"Quadratic"
"42",108,20.5,-0.814469379575182,"Quadratic"
"43",108,21,-0.806653959342183,"Quadratic"
"44",108,21.5,-0.798830920838114,"Quadratic"
"45",108,22,-0.791000264062973,"Quadratic"
"46",108,22.5,-0.783161989016759,"Quadratic"
"47",108,23,-0.775316095699474,"Quadratic"
"48",108,23.5,-0.767462584111117,"Quadratic"
"49",108,24,-0.759601454251689,"Quadratic"
"50",108,24.5,-0.751732706121188,"Quadratic"
"51",108,25,-0.743856339719616,"Quadratic"
"52",108,25.5,-0.735972355046973,"Quadratic"
"53",108,26,-0.728080752103257,"Quadratic"
