"","ID","t","LogN","Model"
"1",138,0,0.331451699653596,"Gompertz"
"2",138,0.5,0.331668883898076,"Gompertz"
"3",138,1,0.331895777876249,"Gompertz"
"4",138,1.5,0.332132733867442,"Gompertz"
"5",138,2,0.332380113256115,"Gompertz"
"6",138,2.5,0.332638286624003,"Gompertz"
"7",138,3,0.332907633838056,"Gompertz"
"8",138,3.5,0.333188544134024,"Gompertz"
"9",138,4,0.333481416195492,"Gompertz"
"10",138,4.5,0.333786658228222,"Gompertz"
"11",138,5,0.334104688029622,"Gompertz"
"12",138,5.5,0.334435933053186,"Gompertz"
"13",138,6,0.334780830467755,"Gompertz"
"14",138,6.5,0.33513982721143,"Gompertz"
"15",138,7,0.335513380039999,"Gompertz"
"16",138,7.5,0.335901955569726,"Gompertz"
"17",138,8,0.336306030314366,"Gompertz"
"18",138,8.5,0.336726090716254,"Gompertz"
"19",138,9,0.337162633171354,"Gompertz"
"20",138,9.5,0.337616164048133,"Gompertz"
"21",138,10,0.338087199700122,"Gompertz"
"22",138,10.5,0.338576266472078,"Gompertz"
"23",138,11,0.339083900699607,"Gompertz"
"24",138,11.5,0.339610648702156,"Gompertz"
"25",138,12,0.340157066769274,"Gompertz"
"26",138,12.5,0.34072372114004,"Gompertz"
"27",138,13,0.341311187975581,"Gompertz"
"28",138,13.5,0.341920053324595,"Gompertz"
"29",138,14,0.342550913081801,"Gompertz"
"30",138,14.5,0.343204372939257,"Gompertz"
"31",138,15,0.343881048330473,"Gompertz"
"32",138,15.5,0.344581564367281,"Gompertz"
"33",138,16,0.345306555769402,"Gompertz"
"34",138,16.5,0.346056666786682,"Gompertz"
"35",138,17,0.346832551113956,"Gompertz"
"36",138,17.5,0.347634871798517,"Gompertz"
"37",138,18,0.348464301140185,"Gompertz"
"38",138,18.5,0.349321520583951,"Gompertz"
"39",138,19,0.350207220605198,"Gompertz"
"40",138,19.5,0.351122100587515,"Gompertz"
"41",138,20,0.352066868693102,"Gompertz"
"42",138,20.5,0.353042241725805,"Gompertz"
"43",138,21,0.354048944986788,"Gompertz"
"44",138,21.5,0.355087712122899,"Gompertz"
"45",138,22,0.356159284967763,"Gompertz"
"46",138,22.5,0.357264413375652,"Gompertz"
"47",138,23,0.358403855048195,"Gompertz"
"48",138,23.5,0.359578375354002,"Gompertz"
"49",138,24,0.360788747141255,"Gompertz"
"50",138,24.5,0.362035750543371,"Gompertz"
"51",138,25,0.363320172777806,"Gompertz"
"52",138,25.5,0.364642807938108,"Gompertz"
"53",138,26,0.366004456779319,"Gompertz"
"54",138,26.5,0.367405926496825,"Gompertz"
"55",138,27,0.36884803049879,"Gompertz"
"56",138,27.5,0.370331588172278,"Gompertz"
"57",138,28,0.371857424643201,"Gompertz"
"58",138,28.5,0.373426370530228,"Gompertz"
"59",138,29,0.375039261692798,"Gompertz"
"60",138,29.5,0.376696938973378,"Gompertz"
"61",138,30,0.378400247934132,"Gompertz"
"62",138,30.5,0.380150038588145,"Gompertz"
"63",138,31,0.381947165125382,"Gompertz"
"64",138,31.5,0.383792485633538,"Gompertz"
"65",138,32,0.385686861813965,"Gompertz"
"66",138,32.5,0.387631158692852,"Gompertz"
