"","ID","t","LogN","Model"
"1",97,0,1.45413793588272,"Logistic"
"2",97,0.5,1.46082164319264,"Logistic"
"3",97,1,1.46753607107083,"Logistic"
"4",97,1.5,1.47428136071937,"Logistic"
"5",97,2,1.48105765398933,"Logistic"
"6",97,2.5,1.4878650933838,"Logistic"
"7",97,3,1.49470382206085,"Logistic"
"8",97,3.5,1.50157398383656,"Logistic"
"9",97,4,1.50847572318803,"Logistic"
"10",97,4.5,1.51540918525643,"Logistic"
"11",97,5,1.52237451585003,"Logistic"
"12",97,5.5,1.52937186144733,"Logistic"
"13",97,6,1.53640136920004,"Logistic"
"14",97,6.5,1.54346318693626,"Logistic"
"15",97,7,1.55055746316355,"Logistic"
"16",97,7.5,1.55768434707207,"Logistic"
"17",97,8,1.56484398853769,"Logistic"
"18",97,8.5,1.57203653812517,"Logistic"
"19",97,9,1.57926214709132,"Logistic"
"20",97,9.5,1.58652096738818,"Logistic"
"21",97,10,1.59381315166619,"Logistic"
"22",97,10.5,1.60113885327746,"Logistic"
"23",97,11,1.60849822627891,"Logistic"
"24",97,11.5,1.61589142543561,"Logistic"
"25",97,12,1.62331860622394,"Logistic"
"26",97,12.5,1.63077992483493,"Logistic"
"27",97,13,1.63827553817749,"Logistic"
"28",97,13.5,1.64580560388177,"Logistic"
"29",97,14,1.65337028030241,"Logistic"
"30",97,14.5,1.66096972652192,"Logistic"
"31",97,15,1.668604102354,"Logistic"
"32",97,15.5,1.67627356834691,"Logistic"
"33",97,16,1.68397828578683,"Logistic"
"34",97,16.5,1.69171841670129,"Logistic"
"35",97,17,1.69949412386254,"Logistic"
"36",97,17.5,1.70730557079099,"Logistic"
"37",97,18,1.71515292175863,"Logistic"
"38",97,18.5,1.72303634179252,"Logistic"
"39",97,19,1.73095599667822,"Logistic"
"40",97,19.5,1.73891205296333,"Logistic"
"41",97,20,1.74690467796091,"Logistic"
"42",97,20.5,1.75493403975309,"Logistic"
"43",97,21,1.76300030719455,"Logistic"
"44",97,21.5,1.77110364991606,"Logistic"
"45",97,22,1.77924423832811,"Logistic"
"46",97,22.5,1.78742224362441,"Logistic"
"47",97,23,1.79563783778558,"Logistic"
"48",97,23.5,1.80389119358268,"Logistic"
"49",97,24,1.8121824845809,"Logistic"
"50",97,24.5,1.82051188514321,"Logistic"
"51",97,25,1.82887957043399,"Logistic"
"52",97,25.5,1.83728571642274,"Logistic"
"53",97,26,1.84573049988778,"Logistic"
"54",97,26.5,1.85421409841996,"Logistic"
"55",97,27,1.86273669042638,"Logistic"
"56",97,27.5,1.87129845513419,"Logistic"
"57",97,28,1.87989957259432,"Logistic"
"58",97,28.5,1.88854022368525,"Logistic"
"59",97,29,1.89722059011687,"Logistic"
"60",97,29.5,1.90594085443425,"Logistic"
"61",97,30,1.91470120002151,"Logistic"
"62",97,30.5,1.92350181110565,"Logistic"
"63",97,31,1.93234287276047,"Logistic"
"64",97,31.5,1.94122457091039,"Logistic"
"65",97,32,1.95014709233444,"Logistic"
"66",97,32.5,1.95911062467012,"Logistic"
