"","ID","t","LogN","Model"
"1",279,0,0.326111162074763,"Logistic"
"2",279,0.5,0.334979696091231,"Logistic"
"3",279,1,0.34408341988156,"Logistic"
"4",279,1.5,0.353428240992903,"Logistic"
"5",279,2,0.363020197233805,"Logistic"
"6",279,2.5,0.372865458533783,"Logistic"
"7",279,3,0.382970328768307,"Logistic"
"8",279,3.5,0.393341247544416,"Logistic"
"9",279,4,0.403984791941909,"Logistic"
"10",279,4.5,0.414907678204792,"Logistic"
"11",279,5,0.426116763377371,"Logistic"
"12",279,5.5,0.437619046879071,"Logistic"
"13",279,6,0.44942167201178,"Logistic"
"14",279,6.5,0.461531927393181,"Logistic"
"15",279,7,0.473957248309228,"Logistic"
"16",279,7.5,0.486705217978575,"Logistic"
"17",279,8,0.499783568721445,"Logistic"
"18",279,8.5,0.513200183025072,"Logistic"
"19",279,9,0.526963094497472,"Logistic"
"20",279,9.5,0.541080488700986,"Logistic"
"21",279,10,0.555560703856617,"Logistic"
"22",279,10.5,0.570412231409841,"Logistic"
"23",279,11,0.585643716448188,"Logistic"
"24",279,11.5,0.601263957960502,"Logistic"
"25",279,12,0.617281908927392,"Logistic"
"26",279,12.5,0.633706676232035,"Logistic"
"27",279,13,0.650547520380049,"Logistic"
"28",279,13.5,0.667813855016822,"Logistic"
"29",279,14,0.68551524623025,"Logistic"
"30",279,14.5,0.703661411626489,"Logistic"
"31",279,15,0.722262219165931,"Logistic"
"32",279,15.5,0.741327685746241,"Logistic"
"33",279,16,0.760867975518943,"Logistic"
"34",279,16.5,0.7808933979257,"Logistic"
"35",279,17,0.801414405440064,"Logistic"
"36",279,17.5,0.822441591000202,"Logistic"
"37",279,18,0.84398568511775,"Logistic"
"38",279,18.5,0.866057552647729,"Logistic"
"39",279,19,0.888668189204148,"Logistic"
"40",279,19.5,0.911828717205735,"Logistic"
"41",279,20,0.935550381536022,"Logistic"
"42",279,20.5,0.959844544801874,"Logistic"
"43",279,21,0.984722682174406,"Logistic"
"44",279,21.5,1.0101963757962,"Logistic"
"45",279,22,1.03627730873864,"Logistic"
"46",279,22.5,1.06297725849334,"Logistic"
"47",279,23,1.09030808998152,"Logistic"
"48",279,23.5,1.11828174806558,"Logistic"
"49",279,24,1.14691024954703,"Logistic"
"50",279,24.5,1.1762056746356,"Logistic"
"51",279,25,1.20618015787433,"Logistic"
"52",279,25.5,1.2368458785061,"Logistic"
"53",279,26,1.26821505026758,"Logistic"
"54",279,26.5,1.3002999105971,"Logistic"
"55",279,27,1.33311270924376,"Logistic"
"56",279,27.5,1.36666569626587,"Logistic"
"57",279,28,1.40097110940768,"Logistic"
"58",279,28.5,1.43604116084458,"Logistic"
"59",279,29,1.47188802328787,"Logistic"
"60",279,29.5,1.50852381544174,"Logistic"
"61",279,30,1.54596058680627,"Logistic"
"62",279,30.5,1.58421030182192,"Logistic"
"63",279,31,1.62328482335272,"Logistic"
"64",279,31.5,1.66319589550702,"Logistic"
"65",279,32,1.70395512579677,"Logistic"
"66",279,32.5,1.74557396663829,"Logistic"
"67",279,33,1.78806369619982,"Logistic"
"68",279,33.5,1.83143539860344,"Logistic"
"69",279,34,1.8756999434916,"Logistic"
"70",279,34.5,1.9208679649711,"Logistic"
"71",279,35,1.96694983995008,"Logistic"
"72",279,35.5,2.01395566588698,"Logistic"
"73",279,36,2.06189523797279,"Logistic"
"74",279,36.5,2.11077802577197,"Logistic"
"75",279,37,2.16061314935011,"Logistic"
"76",279,37.5,2.21140935492024,"Logistic"
"77",279,38,2.26317499004311,"Logistic"
"78",279,38.5,2.31591797842058,"Logistic"
"79",279,39,2.3696457943248,"Logistic"
"80",279,39.5,2.42436543670986,"Logistic"
"81",279,40,2.48008340305637,"Logistic"
"82",279,40.5,2.53680566300339,"Logistic"
"83",279,41,2.59453763182599,"Logistic"
"84",279,41.5,2.65328414382057,"Logistic"
"85",279,42,2.71304942566428,"Logistic"
"86",279,42.5,2.77383706981814,"Logistic"
"87",279,43,2.83565000804779,"Logistic"
"88",279,43.5,2.89849048513905,"Logistic"
"89",279,44,2.96236003288914,"Logistic"
"90",279,44.5,3.0272594444577,"Logistic"
"91",279,45,3.09318874916495,"Logistic"
"92",279,45.5,3.1601471878271,"Logistic"
"93",279,46,3.22813318872203,"Logistic"
"94",279,46.5,3.29714434428027,"Logistic"
"95",279,47,3.36717738859869,"Logistic"
"96",279,47.5,3.43822817587574,"Logistic"
"97",279,48,3.51029165986851,"Logistic"
"98",279,48.5,3.58336187447264,"Logistic"
"99",279,49,3.65743191552649,"Logistic"
"100",279,49.5,3.7324939239411,"Logistic"
"101",279,50,3.80853907025661,"Logistic"
"102",279,50.5,3.88555754072492,"Logistic"
"103",279,51,3.9635385250164,"Logistic"
"104",279,51.5,4.04247020564663,"Logistic"
"105",279,52,4.12233974921575,"Logistic"
"106",279,52.5,4.20313329955009,"Logistic"
"107",279,53,4.28483597283117,"Logistic"
"108",279,53.5,4.36743185479283,"Logistic"
"109",279,54,4.45090400006173,"Logistic"
"110",279,54.5,4.53523443371064,"Logistic"
"111",279,55,4.62040415508725,"Logistic"
"112",279,55.5,4.70639314397437,"Logistic"
"113",279,56,4.79318036912938,"Logistic"
"114",279,56.5,4.88074379924287,"Logistic"
"115",279,57,4.96906041634745,"Logistic"
"116",279,57.5,5.05810623169865,"Logistic"
"117",279,58,5.14785630414018,"Logistic"
"118",279,58.5,5.23828476095578,"Logistic"
"119",279,59,5.32936482119965,"Logistic"
"120",279,59.5,5.42106882148676,"Logistic"
"121",279,60,5.5133682442138,"Logistic"
"122",279,60.5,5.60623374817026,"Logistic"
"123",279,61,5.69963520148855,"Logistic"
"124",279,61.5,5.79354171687083,"Logistic"
"125",279,62,5.88792168901946,"Logistic"
"126",279,62.5,5.98274283418727,"Logistic"
"127",279,63,6.07797223175337,"Logistic"
"128",279,63.5,6.17357636772009,"Logistic"
"129",279,64,6.26952118001673,"Logistic"
"130",279,64.5,6.36577210548673,"Logistic"
"131",279,65,6.46229412842592,"Logistic"
"132",279,65.5,6.55905183053152,"Logistic"
"133",279,66,6.65600944211374,"Logistic"
"134",279,66.5,6.75313089441566,"Logistic"
"135",279,67,6.85037987288049,"Logistic"
"136",279,67.5,6.94771987120048,"Logistic"
"137",279,68,7.04511424597759,"Logistic"
"138",279,68.5,7.14252627182243,"Logistic"
"139",279,69,7.23991919671574,"Logistic"
"140",279,69.5,7.33725629745523,"Logistic"
"141",279,70,7.43450093501003,"Logistic"
"142",279,70.5,7.53161660960569,"Logistic"
"143",279,71,7.62856701536395,"Logistic"
"144",279,71.5,7.725316094324,"Logistic"
"145",279,72,7.82182808967555,"Logistic"
"146",279,72.5,7.91806759803784,"Logistic"
"147",279,73,8.01399962062448,"Logistic"
"148",279,73.5,8.10958961313941,"Logistic"
"149",279,74,8.20480353425665,"Logistic"
"150",279,74.5,8.29960789254344,"Logistic"
"151",279,75,8.39396979169503,"Logistic"
"152",279,75.5,8.48785697395791,"Logistic"
"153",279,76,8.58123786162757,"Logistic"
"154",279,76.5,8.67408159651691,"Logistic"
"155",279,77,8.76635807730124,"Logistic"
"156",279,77.5,8.8580379946566,"Logistic"
"157",279,78,8.94909286411868,"Logistic"
"158",279,78.5,9.03949505660056,"Logistic"
"159",279,79,9.12921782651833,"Logistic"
"160",279,79.5,9.21823533748494,"Logistic"
"161",279,80,9.3065226855431,"Logistic"
"162",279,80.5,9.39405591991907,"Logistic"
"163",279,81,9.48081206128978,"Logistic"
"164",279,81.5,9.56676911756596,"Logistic"
"165",279,82,9.65190609720375,"Logistic"
"166",279,82.5,9.73620302006723,"Logistic"
"167",279,83,9.81964092587326,"Logistic"
"168",279,83.5,9.90220188025863,"Logistic"
"169",279,84,9.98386897851807,"Logistic"
"170",279,84.5,10.064626347069,"Logistic"
"171",279,85,10.1444591427059,"Logistic"
"172",279,85.5,10.2233535497147,"Logistic"
"173",279,86,10.3012967749218,"Logistic"
"174",279,86.5,10.3782770407585,"Logistic"
"175",279,87,10.4542835764278,"Logistic"
"176",279,87.5,10.5293066072608,"Logistic"
"177",279,88,10.6033373423583,"Logistic"
"178",279,88.5,10.6763679606106,"Logistic"
"179",279,89,10.7483915951963,"Logistic"
"180",279,89.5,10.8194023166576,"Logistic"
"181",279,90,10.8893951146546,"Logistic"
"182",279,90.5,10.9583658784988,"Logistic"
"183",279,91,11.0263113765681,"Logistic"
"184",279,91.5,11.0932292347033,"Logistic"
"185",279,92,11.1591179136883,"Logistic"
"186",279,92.5,11.2239766859099,"Logistic"
"187",279,93,11.287805611297,"Logistic"
"188",279,93.5,11.3506055126334,"Logistic"
"189",279,94,11.4123779503362,"Logistic"
"190",279,94.5,11.4731251967911,"Logistic"
"191",279,95,11.5328502103315,"Logistic"
"192",279,95.5,11.5915566089445,"Logistic"
"193",279,96,11.6492486437854,"Logistic"
"194",279,96.5,11.7059311725784,"Logistic"
"195",279,97,11.7616096329752,"Logistic"
"196",279,97.5,11.8162900159426,"Logistic"
"197",279,98,11.8699788392457,"Logistic"
"198",279,98.5,11.9226831210865,"Logistic"
"199",279,99,11.9744103539581,"Logistic"
"200",279,99.5,12.0251684787682,"Logistic"
"201",279,100,12.0749658592818,"Logistic"
