"","ID","t","LogN","Model"
"1",245,0,0.862421148551148,"Logistic"
"2",245,0.5,0.915672697340856,"Logistic"
"3",245,1,0.971495940287732,"Logistic"
"4",245,1.5,1.0299268152643,"Logistic"
"5",245,2,1.09099058758582,"Logistic"
"6",245,2.5,1.15470062995676,"Logistic"
"7",245,3,1.22105723171446,"Logistic"
"8",245,3.5,1.2900464642394,"Logistic"
"9",245,4,1.36163913173288,"Logistic"
"10",245,4.5,1.43578983826008,"Logistic"
"11",245,5,1.51243620283503,"Logistic"
"12",245,5.5,1.59149825421198,"Logistic"
"13",245,6,1.67287803579408,"Logistic"
"14",245,6.5,1.75645944856285,"Logistic"
"15",245,7,1.84210835610951,"Logistic"
"16",245,7.5,1.92967297071467,"Logistic"
"17",245,8,2.01898453305412,"Logistic"
"18",245,8.5,2.10985829066232,"Logistic"
"19",245,9,2.20209477199935,"Logistic"
"20",245,9.5,2.29548134415206,"Logistic"
"21",245,10,2.38979403322672,"Logistic"
"22",245,10.5,2.48479957776969,"Logistic"
"23",245,11,2.58025767751214,"Logistic"
"24",245,11.5,2.67592339278696,"Logistic"
"25",245,12,2.77154964448409,"Logistic"
"26",245,12.5,2.86688976069438,"Logistic"
"27",245,13,2.96170001445147,"Logistic"
"28",245,13.5,3.05574209731364,"Logistic"
"29",245,14,3.14878547591511,"Logistic"
"30",245,14.5,3.24060958292307,"Logistic"
"31",245,15,3.33100579982342,"Logistic"
"32",245,15.5,3.41977919629746,"Logistic"
"33",245,16,3.50674999925567,"Logistic"
"34",245,16.5,3.59175477344232,"Logistic"
"35",245,17,3.67464730449064,"Logistic"
"36",245,17.5,3.7552991839922,"Logistic"
"37",245,18,3.83360010419264,"Logistic"
"38",245,18.5,3.90945787704991,"Logistic"
"39",245,19,3.98279819837963,"Logistic"
"40",245,19.5,4.05356418253248,"Logistic"
"41",245,20,4.12171569644845,"Logistic"
"42",245,20.5,4.18722852403069,"Logistic"
"43",245,21,4.25009339265659,"Logistic"
"44",245,21.5,4.31031489342203,"Logistic"
"45",245,22,4.36791032555524,"Logistic"
"46",245,22.5,4.42290849351751,"Logistic"
"47",245,23,4.47534848281177,"Logistic"
"48",245,23.5,4.52527843762707,"Logistic"
"49",245,24,4.57275436032139,"Logistic"
"50",245,24.5,4.61783894953467,"Logistic"
"51",245,25,4.66060049055086,"Logistic"
"52",245,25.5,4.70111180849255,"Logistic"
"53",245,26,4.73944929210836,"Logistic"
"54",245,26.5,4.7756919933548,"Logistic"
"55",245,27,4.80992080571207,"Logistic"
"56",245,27.5,4.8422177222222,"Logistic"
"57",245,28,4.87266517259787,"Logistic"
"58",245,28.5,4.90134543741046,"Logistic"
"59",245,29,4.92834013630673,"Logistic"
"60",245,29.5,4.95372978640087,"Logistic"
"61",245,30,4.97759342641359,"Logistic"
"62",245,30.5,5.00000830175371,"Logistic"
"63",245,31,5.02104960552978,"Logistic"
"64",245,31.5,5.04079027041267,"Logistic"
"65",245,32,5.05930080631622,"Logistic"
"66",245,32.5,5.0766491790005,"Logistic"
"67",245,33,5.09290072490628,"Logistic"
"68",245,33.5,5.10811809778493,"Logistic"
"69",245,34,5.12236124297578,"Logistic"
"70",245,34.5,5.1356873954923,"Logistic"
"71",245,35,5.14815109839682,"Logistic"
"72",245,35.5,5.15980423826289,"Logistic"
"73",245,36,5.17069609483776,"Logistic"
"74",245,36.5,5.18087340231944,"Logistic"
"75",245,37,5.19038041995055,"Logistic"
"76",245,37.5,5.19925900990045,"Logistic"
"77",245,38,5.20754872065847,"Logistic"
"78",245,38.5,5.21528687439184,"Logistic"
"79",245,39,5.22250865693282,"Logistic"
"80",245,39.5,5.22924720925114,"Logistic"
"81",245,40,5.23553371943963,"Logistic"
"82",245,40.5,5.24139751439523,"Logistic"
"83",245,41,5.24686615051443,"Logistic"
"84",245,41.5,5.25196550284311,"Logistic"
"85",245,42,5.25671985222714,"Logistic"
"86",245,42.5,5.26115197010288,"Logistic"
"87",245,43,5.2652832006476,"Logistic"
"88",245,43.5,5.2691335400792,"Logistic"
"89",245,44,5.27272171295465,"Logistic"
"90",245,44.5,5.27606524536732,"Logistic"
"91",245,45,5.27918053498663,"Logistic"
"92",245,45.5,5.28208291791962,"Logistic"
"93",245,46,5.28478673240416,"Logistic"
"94",245,46.5,5.28730537936834,"Logistic"
"95",245,47,5.28965137991082,"Logistic"
"96",245,47.5,5.29183642977305,"Logistic"
"97",245,48,5.29387145088707,"Logistic"
"98",245,48.5,5.29576664009225,"Logistic"
"99",245,49,5.29753151512156,"Logistic"
"100",245,49.5,5.29917495796326,"Logistic"
"101",245,50,5.30070525570665,"Logistic"
"102",245,50.5,5.30213013898289,"Logistic"
"103",245,51,5.30345681811173,"Logistic"
"104",245,51.5,5.30469201706488,"Logistic"
"105",245,52,5.30584200535512,"Logistic"
"106",245,52.5,5.3069126279581,"Logistic"
"107",245,53,5.30790933337118,"Logistic"
"108",245,53.5,5.30883719991069,"Logistic"
"109",245,54,5.30970096034537,"Logistic"
"110",245,54.5,5.31050502496027,"Logistic"
"111",245,55,5.31125350314167,"Logistic"
"112",245,55.5,5.31195022356954,"Logistic"
"113",245,56,5.31259875310023,"Logistic"
"114",245,56.5,5.31320241441831,"Logistic"
"115",245,57,5.31376430253233,"Logistic"
"116",245,57.5,5.31428730018554,"Logistic"
"117",245,58,5.31477409224923,"Logistic"
"118",245,58.5,5.31522717916198,"Logistic"
"119",245,59,5.31564888947549,"Logistic"
"120",245,59.5,5.31604139156344,"Logistic"
"121",245,60,5.31640670454723,"Logistic"
"122",245,60.5,5.31674670848885,"Logistic"
"123",245,61,5.31706315389849,"Logistic"
"124",245,61.5,5.31735767060143,"Logistic"
"125",245,62,5.31763177600615,"Logistic"
"126",245,62.5,5.31788688281301,"Logistic"
"127",245,63,5.31812430620039,"Logistic"
"128",245,63.5,5.31834527052289,"Logistic"
"129",245,64,5.31855091555408,"Logistic"
"130",245,64.5,5.31874230230404,"Logistic"
"131",245,65,5.31892041844019,"Logistic"
"132",245,65.5,5.31908618333806,"Logistic"
"133",245,66,5.31924045278671,"Logistic"
"134",245,66.5,5.31938402337223,"Logistic"
"135",245,67,5.31951763656091,"Logistic"
"136",245,67.5,5.31964198250256,"Logistic"
"137",245,68,5.31975770357272,"Logistic"
"138",245,68.5,5.3198653976717,"Logistic"
"139",245,69,5.31996562129687,"Logistic"
"140",245,69.5,5.32005889240362,"Logistic"
"141",245,70,5.32014569306946,"Logistic"
"142",245,70.5,5.32022647197473,"Logistic"
"143",245,71,5.32030164671228,"Logistic"
"144",245,71.5,5.32037160593804,"Logistic"
"145",245,72,5.32043671137324,"Logistic"
"146",245,72.5,5.3204972996685,"Logistic"
"147",245,73,5.32055368413919,"Logistic"
"148",245,73.5,5.32060615638111,"Logistic"
"149",245,74,5.32065498777436,"Logistic"
"150",245,74.5,5.32070043088351,"Logistic"
"151",245,75,5.32074272076083,"Logistic"
"152",245,75.5,5.32078207615949,"Logistic"
"153",245,76,5.32081870066287,"Logistic"
"154",245,76.5,5.32085278373569,"Logistic"
"155",245,77,5.32088450170247,"Logistic"
"156",245,77.5,5.32091401865824,"Logistic"
"157",245,78,5.32094148731626,"Logistic"
"158",245,78.5,5.32096704979697,"Logistic"
"159",245,79,5.32099083836237,"Logistic"
"160",245,79.5,5.32101297609957,"Logistic"
"161",245,80,5.32103357755687,"Logistic"
"162",245,80.5,5.32105274933592,"Logistic"
"163",245,81,5.32107059064279,"Logistic"
"164",245,81.5,5.3210871938008,"Logistic"
"165",245,82,5.32110264472791,"Logistic"
"166",245,82.5,5.32111702338098,"Logistic"
"167",245,83,5.32113040416921,"Logistic"
"168",245,83.5,5.32114285633897,"Logistic"
"169",245,84,5.32115444433189,"Logistic"
"170",245,84.5,5.32116522811822,"Logistic"
"171",245,85,5.32117526350695,"Logistic"
"172",245,85.5,5.32118460243453,"Logistic"
"173",245,86,5.32119329323354,"Logistic"
"174",245,86.5,5.32120138088267,"Logistic"
"175",245,87,5.32120890723948,"Logistic"
"176",245,87.5,5.32121591125687,"Logistic"
"177",245,88,5.32122242918468,"Logistic"
"178",245,88.5,5.3212284947572,"Logistic"
"179",245,89,5.32123413936774,"Logistic"
"180",245,89.5,5.32123939223103,"Logistic"
"181",245,90,5.32124428053442,"Logistic"
"182",245,90.5,5.32124882957855,"Logistic"
"183",245,91,5.32125306290824,"Logistic"
"184",245,91.5,5.32125700243439,"Logistic"
"185",245,92,5.32126066854728,"Logistic"
"186",245,92.5,5.32126408022216,"Logistic"
"187",245,93,5.32126725511743,"Logistic"
"188",245,93.5,5.32127020966597,"Logistic"
"189",245,94,5.32127295916026,"Logistic"
"190",245,94.5,5.32127551783146,"Logistic"
"191",245,95,5.32127789892311,"Logistic"
"192",245,95.5,5.32128011475962,"Logistic"
"193",245,96,5.32128217681009,"Logistic"
"194",245,96.5,5.32128409574763,"Logistic"
"195",245,97,5.32128588150467,"Logistic"
"196",245,97.5,5.32128754332428,"Logistic"
"197",245,98,5.32128908980805,"Logistic"
"198",245,98.5,5.32129052896061,"Logistic"
"199",245,99,5.32129186823108,"Logistic"
"200",245,99.5,5.32129311455155,"Logistic"
"201",245,100,5.32129427437304,"Logistic"
"202",245,100.5,5.32129535369884,"Logistic"
"203",245,101,5.32129635811562,"Logistic"
"204",245,101.5,5.32129729282229,"Logistic"
"205",245,102,5.32129816265696,"Logistic"
"206",245,102.5,5.32129897212197,"Logistic"
"207",245,103,5.32129972540717,"Logistic"
"208",245,103.5,5.32130042641163,"Logistic"
"209",245,104,5.32130107876381,"Logistic"
"210",245,104.5,5.32130168584034,"Logistic"
"211",245,105,5.32130225078352,"Logistic"
"212",245,105.5,5.32130277651755,"Logistic"
"213",245,106,5.32130326576367,"Logistic"
"214",245,106.5,5.32130372105429,"Logistic"
"215",245,107,5.32130414474602,"Logistic"
"216",245,107.5,5.32130453903196,"Logistic"
"217",245,108,5.32130490595297,"Logistic"
"218",245,108.5,5.32130524740828,"Logistic"
"219",245,109,5.32130556516529,"Logistic"
"220",245,109.5,5.32130586086876,"Logistic"
"221",245,110,5.32130613604928,"Logistic"
"222",245,110.5,5.32130639213123,"Logistic"
"223",245,111,5.32130663044011,"Logistic"
"224",245,111.5,5.32130685220945,"Logistic"
"225",245,112,5.32130705858714,"Logistic"
"226",245,112.5,5.32130725064143,"Logistic"
"227",245,113,5.32130742936642,"Logistic"
"228",245,113.5,5.3213075956872,"Logistic"
"229",245,114,5.32130775046469,"Logistic"
"230",245,114.5,5.32130789450002,"Logistic"
"231",245,115,5.32130802853874,"Logistic"
